BusinessEntityID,SalesOrderNumber,SalesOrderDetail,OrderDate,Product,ProductCategory,SalesAmount
5304,SO44162,2061,8/6/2011,"Road-150 Red, 44",Bikes,999.61
12135,SO44163,2062,8/6/2011,"Road-150 Red, 56",Bikes,"2,140.81"
11450,SO44164,2063,8/6/2011,"Road-150 Red, 62",Bikes,"4,575.95"
3178,SO44165,2064,8/6/2011,"Road-150 Red, 52",Bikes,"3,475.11"
16846,SO44166,2065,8/6/2011,"Road-650 Black, 44",Bikes,4362.13
8845,SO44167,2066,8/6/2011,"Road-150 Red, 56",Bikes,140.62
19237,SO44168,2067,8/7/2011,"Road-150 Red, 52",Bikes,682.13
15735,SO44169,2068,8/7/2011,"Road-150 Red, 44",Bikes,"2,988.79"
19914,SO44170,2069,8/7/2011,"Road-150 Red, 56",Bikes,"4,805.30"
9315,SO44171,2070,8/7/2011,"Road-150 Red, 52",Bikes,380.50
9999,SO44172,2071,8/7/2011,"Road-650 Black, 44",Bikes,3600.2
13176,SO44173,2072,8/8/2011,"Road-150 Red, 48",Bikes,"1,962.99"
3249,SO44174,2073,8/8/2011,"Road-150 Red, 44",Bikes,"4,911.59"
6563,SO44175,2074,8/8/2011,"Road-150 Red, 52",Bikes,"2,819.22"
7607,SO44176,2075,8/9/2011,"Road-150 Red, 56",Bikes,"2,666.49"
7701,SO44177,2076,8/9/2011,"Mountain-100 Black, 44",Bikes,"4,909.70"
20501,SO44178,2077,8/9/2011,"Road-150 Red, 48",Bikes,"4,361.18"
9326,SO44179,2078,8/9/2011,"Mountain-100 Black, 44",Bikes,"3,355.78"
15681,SO44180,2079,8/9/2011,"Mountain-100 Silver, 48",Bikes,"3,064.18"
3267,SO44181,2080,8/9/2011,"Road-150 Red, 48",Bikes,778.83
13002,SO44182,2081,8/9/2011,"Road-150 Red, 62",Bikes,"2,549.08"
7126,SO44183,2082,8/10/2011,"Road-150 Red, 62",Bikes,"3,731.30"
18728,SO44184,2083,8/10/2011,"Road-150 Red, 56",Bikes,"3,885.51"
9755,SO44185,2084,8/10/2011,"Road-150 Red, 62",Bikes,"3,301.08"
7754,SO44186,2085,8/12/2011,"Mountain-100 Silver, 48",Bikes,"3,998.29"
11372,SO44187,2086,8/12/2011,"Road-150 Red, 52",Bikes,988.60
6719,SO44188,2087,8/13/2011,"Road-650 Black, 60",Bikes,3120.75
7368,SO44189,2088,8/13/2011,"Road-650 Red, 60",Bikes,739.2
18220,SO44190,2089,8/13/2011,"Mountain-100 Black, 38",Bikes,"4,482.00"
19807,SO44191,2090,8/13/2011,"Road-150 Red, 62",Bikes,"2,698.76"
18161,SO44192,2091,8/14/2011,"Road-150 Red, 48",Bikes,"1,405.07"
3337,SO44193,2092,8/14/2011,"Road-150 Red, 48",Bikes,"4,369.81"
3090,SO44194,2093,8/14/2011,"Road-150 Red, 62",Bikes,"1,210.48"
16976,SO44195,2094,8/14/2011,"Road-150 Red, 52",Bikes,279.90
19258,SO44196,2095,8/14/2011,"Road-150 Red, 56",Bikes,"2,548.14"
2759,SO44197,2096,8/15/2011,"Road-150 Red, 48",Bikes,"1,139.40"
5620,SO44198,2097,8/15/2011,"Road-150 Red, 62",Bikes,"1,406.75"
5955,SO44199,2098,8/15/2011,"Road-150 Red, 52",Bikes,"2,502.08"
3381,SO44200,2099,8/15/2011,"Road-150 Red, 44",Bikes,"4,500.90"
9152,SO44201,2100,8/16/2011,"Road-150 Red, 52",Bikes,"3,275.43"
13022,SO44202,2101,8/16/2011,"Road-150 Red, 44",Bikes,"2,425.12"
18399,SO44203,2102,8/16/2011,"Road-150 Red, 48",Bikes,"1,298.93"
5765,SO44204,2103,8/16/2011,"Road-650 Black, 62",Bikes,3528.18
12626,SO44205,2104,8/16/2011,"Road-150 Red, 48",Bikes,"3,152.46"
2526,SO44206,2105,8/17/2011,"Mountain-100 Silver, 48",Bikes,"3,749.74"
14907,SO44207,2106,8/17/2011,"Road-150 Red, 52",Bikes,"1,828.09"
20175,SO44208,2107,8/17/2011,"Mountain-100 Silver, 48",Bikes,"3,868.65"
10182,SO44209,2108,8/17/2011,"Road-150 Red, 44",Bikes,"1,513.82"
17123,SO44210,2109,8/18/2011,"Road-150 Red, 62",Bikes,"3,004.48"
2970,SO44211,2110,8/18/2011,"Road-150 Red, 52",Bikes,630.13
11208,SO44212,2111,8/18/2011,"Road-150 Red, 48",Bikes,"4,418.33"
4257,SO44213,2112,8/18/2011,"Road-150 Red, 62",Bikes,"3,320.01"
16575,SO44214,2113,8/18/2011,"Road-150 Red, 44",Bikes,"4,244.47"
16911,SO44215,2114,8/19/2011,"Road-150 Red, 48",Bikes,"1,218.59"
5074,SO44216,2115,8/19/2011,"Road-150 Red, 56",Bikes,"1,212.53"
13547,SO44217,2116,8/19/2011,"Road-150 Red, 62",Bikes,"2,246.84"
16464,SO44218,2117,8/19/2011,"Road-150 Red, 44",Bikes,"4,893.41"
7077,SO44219,2118,8/19/2011,"Road-650 Black, 44",Bikes,3076.66
13542,SO44220,2119,8/19/2011,"Mountain-100 Silver, 42",Bikes,"4,598.40"
4516,SO44221,2120,8/19/2011,"Road-150 Red, 56",Bikes,"1,909.63"
3888,SO44222,2121,8/19/2011,"Road-150 Red, 44",Bikes,544.30
4134,SO44223,2122,8/20/2011,"Road-150 Red, 62",Bikes,"2,404.73"
6817,SO44224,2123,8/20/2011,"Road-150 Red, 56",Bikes,"3,941.57"
11965,SO44225,2124,8/21/2011,"Road-650 Red, 60",Bikes,4839.78
12931,SO44226,2125,8/21/2011,"Road-150 Red, 52",Bikes,235.67
3288,SO44227,2126,8/21/2011,"Mountain-100 Black, 42",Bikes,"2,361.46"
12230,SO44228,2127,8/21/2011,"Mountain-100 Silver, 38",Bikes,"2,983.02"
19693,SO44229,2128,8/21/2011,"Mountain-100 Silver, 38",Bikes,"4,143.69"
12761,SO44230,2129,8/21/2011,"Road-150 Red, 48",Bikes,"4,078.67"
15907,SO44231,2130,8/21/2011,"Road-650 Black, 60",Bikes,1155.07
17257,SO44232,2131,8/21/2011,"Road-150 Red, 48",Bikes,"2,583.43"
12639,SO44233,2132,8/22/2011,"Road-150 Red, 62",Bikes,"2,478.67"
12509,SO44234,2133,8/22/2011,"Road-150 Red, 48",Bikes,"2,142.22"
10047,SO44235,2134,8/22/2011,"Road-150 Red, 52",Bikes,"4,741.99"
7311,SO44236,2135,8/22/2011,"Road-150 Red, 48",Bikes,507.15
17091,SO44237,2136,8/22/2011,"Road-150 Red, 62",Bikes,"1,190.04"
16435,SO44238,2137,8/22/2011,"Road-150 Red, 44",Bikes,"1,600.35"
15950,SO44239,2138,8/23/2011,"Road-150 Red, 44",Bikes,"1,269.57"
19867,SO44240,2139,8/23/2011,"Road-150 Red, 44",Bikes,"2,357.38"
3572,SO44241,2140,8/23/2011,"Road-150 Red, 52",Bikes,"4,722.49"
19771,SO44242,2141,8/23/2011,"Road-150 Red, 52",Bikes,483.78
2472,SO44243,2142,8/23/2011,"Road-150 Red, 48",Bikes,"1,299.49"
11393,SO44244,2143,8/23/2011,"Road-150 Red, 48",Bikes,"4,431.99"
18686,SO44245,2144,8/23/2011,"Road-650 Red, 52",Bikes,3440.17
4167,SO44246,2145,8/24/2011,"Road-150 Red, 48",Bikes,"3,557.52"
8971,SO44247,2146,8/24/2011,"Road-150 Red, 62",Bikes,"1,120.68"
2556,SO44248,2147,8/24/2011,"Road-150 Red, 52",Bikes,"1,881.34"
20394,SO44249,2148,8/25/2011,"Road-150 Red, 52",Bikes,"2,321.44"
6002,SO44250,2149,8/25/2011,"Road-150 Red, 48",Bikes,"2,008.48"
9195,SO44251,2150,8/25/2011,"Road-150 Red, 44",Bikes,"3,328.63"
15948,SO44252,2151,8/26/2011,"Road-150 Red, 48",Bikes,"3,277.98"
16056,SO44253,2152,8/26/2011,"Road-150 Red, 62",Bikes,534.10
13348,SO44254,2153,8/26/2011,"Road-150 Red, 56",Bikes,156.93
8137,SO44255,2154,8/26/2011,"Road-650 Black, 48",Bikes,1442.79
14690,SO44256,2155,8/26/2011,"Road-150 Red, 48",Bikes,"4,777.17"
3553,SO44257,2156,8/27/2011,"Road-150 Red, 52",Bikes,"2,347.48"
17299,SO44258,2157,8/27/2011,"Road-150 Red, 62",Bikes,312.61
12905,SO44259,2158,8/27/2011,"Road-150 Red, 48",Bikes,345.07
3452,SO44260,2159,8/27/2011,"Road-150 Red, 48",Bikes,"3,718.30"
9161,SO44261,2160,8/27/2011,"Road-150 Red, 48",Bikes,"3,885.39"
15254,SO44262,2161,8/27/2011,"Road-650 Red, 60",Bikes,3888.41
14011,SO44263,2162,8/27/2011,"Road-150 Red, 62",Bikes,"3,361.40"
14987,SO44264,2163,8/27/2011,"Road-150 Red, 52",Bikes,"2,547.29"
6802,SO44265,2164,8/27/2011,"Road-650 Red, 58",Bikes,2659.13
15829,SO44266,2165,8/27/2011,"Road-650 Black, 62",Bikes,2441.6
14839,SO44267,2166,8/28/2011,"Road-650 Black, 62",Bikes,1202.77
14750,SO44268,2167,8/28/2011,"Road-150 Red, 48",Bikes,"1,948.21"
9168,SO44269,2168,8/29/2011,"Road-650 Red, 44",Bikes,4481.05
7141,SO44270,2169,8/30/2011,"Road-150 Red, 56",Bikes,358.35
2434,SO44271,2170,8/30/2011,"Road-150 Red, 56",Bikes,"1,020.43"
13957,SO44272,2171,8/30/2011,"Road-150 Red, 44",Bikes,"2,148.29"
12775,SO44273,2172,8/30/2011,"Road-150 Red, 44",Bikes,"4,026.45"
14618,SO44274,2173,8/30/2011,"Road-150 Red, 56",Bikes,931.11
6102,SO44275,2174,8/30/2011,"Road-150 Red, 44",Bikes,"4,433.28"
16624,SO44276,2175,8/30/2011,"Road-150 Red, 52",Bikes,887.04
20528,SO44277,2176,8/30/2011,"Road-150 Red, 44",Bikes,"1,482.40"
10915,SO44278,2177,8/30/2011,"Road-150 Red, 62",Bikes,"1,425.73"
1745,SO44279,2178,8/30/2011,"Road-150 Red, 52",Bikes,"4,314.23"
12394,SO44320,2678,8/31/2011,"Road-150 Red, 56",Bikes,408.57
5035,SO44321,2679,8/31/2011,"Road-150 Red, 44",Bikes,"2,586.10"
15405,SO44322,2680,8/31/2011,"Road-650 Red, 48",Bikes,1824.02
16284,SO44323,2681,8/31/2011,"Mountain-100 Silver, 38",Bikes,"1,070.64"
4098,SO44324,2682,9/1/2011,"Road-150 Red, 44",Bikes,"1,230.87"
20332,SO44325,2683,9/1/2011,"Mountain-100 Black, 48",Bikes,"1,679.01"
3272,SO44326,2684,9/1/2011,"Road-150 Red, 48",Bikes,"1,717.78"
13695,SO44327,2685,9/2/2011,"Road-150 Red, 56",Bikes,"4,564.04"
17394,SO44328,2686,9/2/2011,"Road-150 Red, 62",Bikes,"3,908.00"
15058,SO44329,2687,9/2/2011,"Road-150 Red, 44",Bikes,"4,240.18"
11524,SO44330,2688,9/2/2011,"Road-150 Red, 48",Bikes,"3,712.83"
18565,SO44331,2689,9/3/2011,"Road-150 Red, 44",Bikes,353.39
5399,SO44332,2690,9/3/2011,"Road-150 Red, 62",Bikes,"4,507.04"
10977,SO44333,2691,9/4/2011,"Mountain-100 Silver, 42",Bikes,764.89
10003,SO44334,2692,9/4/2011,"Road-150 Red, 44",Bikes,"1,152.68"
19708,SO44335,2693,9/4/2011,"Road-650 Red, 62",Bikes,2386.87
14705,SO44336,2694,9/4/2011,"Mountain-100 Silver, 42",Bikes,"3,579.85"
13205,SO44337,2695,9/4/2011,"Mountain-100 Black, 48",Bikes,"4,210.80"
18034,SO44338,2696,9/4/2011,"Road-150 Red, 56",Bikes,734.10
15475,SO44339,2697,9/4/2011,"Road-150 Red, 44",Bikes,"2,701.94"
8192,SO44340,2698,9/4/2011,"Road-150 Red, 56",Bikes,306.94
5970,SO44341,2699,9/5/2011,"Mountain-100 Black, 38",Bikes,"2,740.80"
19041,SO44342,2700,9/5/2011,"Road-650 Red, 58",Bikes,1429.77
20286,SO44343,2701,9/5/2011,"Road-150 Red, 56",Bikes,"2,159.01"
7954,SO44344,2702,9/6/2011,"Road-150 Red, 62",Bikes,"2,642.48"
20713,SO44345,2703,9/6/2011,"Road-150 Red, 52",Bikes,"3,779.14"
7970,SO44346,2704,9/6/2011,"Road-650 Black, 62",Bikes,2081.37
11676,SO44347,2705,9/6/2011,"Road-150 Red, 48",Bikes,"2,517.26"
10267,SO44348,2706,9/7/2011,"Road-150 Red, 52",Bikes,"4,484.94"
14917,SO44349,2707,9/7/2011,"Road-150 Red, 44",Bikes,"3,694.21"
12370,SO44350,2708,9/7/2011,"Road-150 Red, 48",Bikes,"4,786.17"
16311,SO44351,2709,9/7/2011,"Road-150 Red, 56",Bikes,"4,039.84"
9341,SO44352,2710,9/7/2011,"Road-150 Red, 44",Bikes,"4,861.00"
4859,SO44353,2711,9/7/2011,"Road-650 Red, 44",Bikes,1176.79
8616,SO44354,2712,9/7/2011,"Road-650 Black, 62",Bikes,4115.13
5827,SO44355,2713,9/7/2011,"Mountain-100 Silver, 48",Bikes,973.51
5231,SO44356,2714,9/7/2011,"Mountain-100 Silver, 42",Bikes,292.97
10390,SO44357,2715,9/7/2011,"Road-150 Red, 62",Bikes,"1,940.56"
15874,SO44358,2716,9/7/2011,"Road-150 Red, 62",Bikes,"4,562.78"
5874,SO44359,2717,9/8/2011,"Road-150 Red, 44",Bikes,"4,793.19"
19059,SO44360,2718,9/8/2011,"Road-150 Red, 44",Bikes,"3,173.34"
20422,SO44361,2719,9/8/2011,"Road-150 Red, 62",Bikes,"3,748.93"
16472,SO44362,2720,9/8/2011,"Road-150 Red, 62",Bikes,"3,450.02"
10531,SO44363,2721,9/8/2011,"Road-150 Red, 48",Bikes,"4,458.27"
6174,SO44364,2722,9/8/2011,"Mountain-100 Black, 38",Bikes,"1,912.96"
13032,SO44365,2723,9/8/2011,"Road-150 Red, 52",Bikes,"4,346.89"
9109,SO44366,2724,9/8/2011,"Road-150 Red, 52",Bikes,"2,308.55"
3696,SO44367,2725,9/8/2011,"Road-650 Red, 48",Bikes,4505.15
15740,SO44368,2726,9/9/2011,"Road-150 Red, 56",Bikes,"3,462.74"
6805,SO44369,2727,9/9/2011,"Road-150 Red, 62",Bikes,"3,537.82"
13086,SO44370,2728,9/9/2011,"Road-150 Red, 52",Bikes,"1,959.25"
3342,SO44371,2729,9/9/2011,"Road-150 Red, 44",Bikes,"4,062.08"
6317,SO44372,2730,9/9/2011,"Road-150 Red, 62",Bikes,"3,447.33"
13803,SO44373,2731,9/10/2011,"Road-150 Red, 62",Bikes,"3,995.61"
13355,SO44374,2732,9/10/2011,"Road-150 Red, 62",Bikes,"4,734.44"
13247,SO44375,2733,9/10/2011,"Road-150 Red, 62",Bikes,"1,344.34"
6222,SO44376,2734,9/10/2011,"Mountain-100 Black, 42",Bikes,"4,962.29"
16357,SO44377,2735,9/10/2011,"Road-150 Red, 62",Bikes,929.22
11649,SO44378,2736,9/10/2011,"Mountain-100 Black, 42",Bikes,"3,003.33"
14268,SO44379,2737,9/10/2011,"Mountain-100 Black, 48",Bikes,431.64
5792,SO44380,2738,9/10/2011,"Road-150 Red, 62",Bikes,"1,269.32"
19094,SO44381,2739,9/11/2011,"Road-150 Red, 52",Bikes,"2,141.08"
18181,SO44382,2740,9/11/2011,"Mountain-100 Silver, 48",Bikes,"2,192.69"
9740,SO44383,2741,9/11/2011,"Road-150 Red, 62",Bikes,"4,684.59"
5705,SO44384,2742,9/11/2011,"Road-150 Red, 44",Bikes,"3,521.74"
9338,SO44385,2743,9/11/2011,"Road-150 Red, 56",Bikes,"1,040.65"
4394,SO44386,2744,9/11/2011,"Road-150 Red, 48",Bikes,"1,220.93"
5114,SO44387,2745,9/11/2011,"Mountain-100 Black, 48",Bikes,"2,368.15"
3569,SO44388,2746,9/11/2011,"Road-150 Red, 62",Bikes,"1,891.86"
20314,SO44389,2747,9/11/2011,"Road-150 Red, 52",Bikes,"4,260.01"
10867,SO44390,2748,9/11/2011,"Road-150 Red, 56",Bikes,"4,587.49"
8563,SO44391,2749,9/11/2011,"Road-150 Red, 52",Bikes,"3,697.27"
2571,SO44392,2750,9/11/2011,"Road-150 Red, 56",Bikes,"1,793.34"
10793,SO44393,2751,9/12/2011,"Mountain-100 Silver, 42",Bikes,"2,636.60"
8246,SO44394,2752,9/12/2011,"Road-150 Red, 52",Bikes,"3,156.29"
15730,SO44395,2753,9/12/2011,"Road-150 Red, 56",Bikes,"4,944.35"
4793,SO44396,2754,9/12/2011,"Mountain-100 Silver, 42",Bikes,"2,340.03"
10096,SO44397,2755,9/12/2011,"Road-650 Red, 52",Bikes,165.69
6635,SO44398,2756,9/12/2011,"Road-150 Red, 48",Bikes,303.38
5032,SO44399,2757,9/13/2011,"Road-150 Red, 44",Bikes,"2,760.11"
19580,SO44400,2758,9/13/2011,"Road-150 Red, 48",Bikes,"1,861.55"
12359,SO44401,2759,9/13/2011,"Road-150 Red, 48",Bikes,"3,796.43"
15185,SO44402,2760,9/14/2011,"Road-150 Red, 56",Bikes,"1,304.12"
19497,SO44403,2761,9/14/2011,"Mountain-100 Black, 44",Bikes,"1,477.84"
11243,SO44404,2762,9/15/2011,"Road-150 Red, 56",Bikes,"3,564.02"
13143,SO44405,2763,9/15/2011,"Road-150 Red, 62",Bikes,"3,855.34"
6440,SO44406,2764,9/15/2011,"Road-150 Red, 52",Bikes,"2,000.44"
17455,SO44407,2765,9/15/2011,"Mountain-100 Black, 48",Bikes,"1,297.85"
8905,SO44408,2766,9/15/2011,"Mountain-100 Black, 48",Bikes,"3,288.63"
18764,SO44409,2767,9/15/2011,"Road-650 Red, 58",Bikes,110.07
12086,SO44410,2768,9/16/2011,"Road-150 Red, 62",Bikes,"1,842.44"
1769,SO44411,2769,9/16/2011,"Road-150 Red, 48",Bikes,"4,875.39"
6138,SO44412,2770,9/16/2011,"Mountain-100 Black, 42",Bikes,"2,899.45"
9220,SO44413,2771,9/17/2011,"Road-150 Red, 62",Bikes,"4,843.22"
13929,SO44414,2772,9/17/2011,"Road-150 Red, 44",Bikes,426.93
14588,SO44415,2773,9/17/2011,"Road-150 Red, 48",Bikes,"2,532.27"
10008,SO44416,2774,9/17/2011,"Mountain-100 Silver, 42",Bikes,"3,772.65"
8742,SO44417,2775,9/17/2011,"Road-150 Red, 44",Bikes,"4,194.47"
10848,SO44418,2776,9/17/2011,"Road-150 Red, 44",Bikes,"2,150.02"
9245,SO44419,2777,9/17/2011,"Road-150 Red, 62",Bikes,"2,965.07"
3799,SO44420,2778,9/17/2011,"Road-150 Red, 44",Bikes,"1,661.85"
7925,SO44421,2779,9/18/2011,"Road-150 Red, 52",Bikes,"2,915.59"
13866,SO44422,2780,9/18/2011,"Road-650 Red, 44",Bikes,2768.95
5868,SO44423,2781,9/18/2011,"Road-150 Red, 52",Bikes,"1,025.71"
16414,SO44424,2782,9/18/2011,"Road-150 Red, 48",Bikes,"2,398.87"
12174,SO44425,2783,9/18/2011,"Road-150 Red, 44",Bikes,"4,656.96"
10765,SO44426,2784,9/19/2011,"Road-150 Red, 56",Bikes,"3,852.67"
3346,SO44427,2785,9/19/2011,"Road-150 Red, 56",Bikes,"4,828.25"
9504,SO44428,2786,9/19/2011,"Road-150 Red, 52",Bikes,"2,440.15"
6552,SO44429,2787,9/19/2011,"Road-150 Red, 56",Bikes,"4,196.61"
19410,SO44430,2788,9/19/2011,"Road-150 Red, 52",Bikes,694.77
18642,SO44431,2789,9/19/2011,"Road-150 Red, 48",Bikes,"3,647.67"
2710,SO44432,2790,9/20/2011,"Road-150 Red, 56",Bikes,643.76
5998,SO44433,2791,9/20/2011,"Road-150 Red, 48",Bikes,"2,992.85"
5795,SO44434,2792,9/20/2011,"Road-150 Red, 62",Bikes,"4,318.34"
6808,SO44435,2793,9/21/2011,"Road-150 Red, 48",Bikes,545.48
7404,SO44436,2794,9/21/2011,"Road-650 Red, 60",Bikes,2284.98
4157,SO44437,2795,9/21/2011,"Mountain-100 Silver, 38",Bikes,"1,396.96"
14006,SO44438,2796,9/21/2011,"Road-150 Red, 48",Bikes,423.80
14634,SO44439,2797,9/22/2011,"Road-150 Red, 62",Bikes,"2,140.00"
3250,SO44440,2798,9/22/2011,"Road-150 Red, 48",Bikes,"1,818.58"
9770,SO44441,2799,9/22/2011,"Road-150 Red, 48",Bikes,"3,889.93"
4848,SO44442,2800,9/22/2011,"Road-650 Black, 60",Bikes,2305.05
13204,SO44443,2801,9/22/2011,"Road-150 Red, 62",Bikes,"2,635.41"
18378,SO44444,2802,9/24/2011,"Road-150 Red, 44",Bikes,"4,154.01"
14993,SO44445,2803,9/25/2011,"Road-150 Red, 56",Bikes,"4,769.97"
20149,SO44446,2804,9/25/2011,"Road-150 Red, 52",Bikes,"3,349.31"
17331,SO44447,2805,9/26/2011,"Road-150 Red, 48",Bikes,"2,294.56"
19995,SO44448,2806,9/26/2011,"Road-150 Red, 44",Bikes,"4,955.48"
8526,SO44449,2807,9/26/2011,"Road-150 Red, 48",Bikes,768.50
12754,SO44450,2808,9/26/2011,"Road-150 Red, 62",Bikes,"1,471.36"
3827,SO44451,2809,9/26/2011,"Road-150 Red, 52",Bikes,809.81
1702,SO44452,2810,9/26/2011,"Road-650 Black, 58",Bikes,649.48
19323,SO44453,2811,9/26/2011,"Road-150 Red, 62",Bikes,"3,145.42"
10021,SO44454,2812,9/26/2011,"Road-150 Red, 62",Bikes,"3,499.80"
14602,SO44455,2813,9/26/2011,"Road-150 Red, 48",Bikes,"2,946.36"
6131,SO44456,2814,9/26/2011,"Road-650 Red, 58",Bikes,1853.02
14780,SO44457,2815,9/27/2011,"Road-150 Red, 44",Bikes,"1,937.39"
16831,SO44458,2816,9/27/2011,"Road-150 Red, 56",Bikes,"3,534.85"
3864,SO44459,2817,9/27/2011,"Road-150 Red, 56",Bikes,"4,495.28"
19050,SO44460,2818,9/27/2011,"Road-650 Black, 60",Bikes,234.92
5048,SO44461,2819,9/27/2011,"Road-150 Red, 52",Bikes,"4,271.59"
19294,SO44462,2820,9/28/2011,"Road-150 Red, 44",Bikes,"3,291.64"
15017,SO44463,2821,9/28/2011,"Road-650 Black, 58",Bikes,3720.77
20510,SO44464,2822,9/28/2011,"Road-150 Red, 56",Bikes,"4,589.87"
5678,SO44465,2823,9/28/2011,"Road-650 Red, 58",Bikes,4628
5050,SO44466,2824,9/28/2011,"Road-650 Black, 60",Bikes,4511.8
13417,SO44467,2825,9/28/2011,"Mountain-100 Silver, 44",Bikes,"2,267.66"
14267,SO44468,2826,9/28/2011,"Mountain-100 Black, 48",Bikes,733.31
17461,SO44469,2827,9/28/2011,"Road-150 Red, 56",Bikes,"4,825.50"
5623,SO44470,2828,9/28/2011,"Road-150 Red, 52",Bikes,"4,361.37"
5377,SO44471,2829,9/28/2011,"Road-650 Red, 60",Bikes,3460.03
13614,SO44472,2830,9/29/2011,"Road-150 Red, 48",Bikes,"1,309.08"
17267,SO44473,2831,9/29/2011,"Road-150 Red, 48",Bikes,"2,688.47"
5286,SO44474,2832,9/29/2011,"Road-650 Red, 52",Bikes,449.91
17810,SO44475,2833,9/29/2011,"Mountain-100 Silver, 42",Bikes,"2,736.09"
12416,SO44476,2834,9/29/2011,"Road-150 Red, 56",Bikes,922.69
19379,SO44477,2835,9/29/2011,"Road-150 Red, 62",Bikes,"4,546.09"
6803,SO44478,2836,9/29/2011,"Road-150 Red, 56",Bikes,"3,306.26"
9623,SO44479,2837,9/30/2011,"Mountain-100 Black, 44",Bikes,"3,873.82"
18427,SO44480,2838,9/30/2011,"Mountain-100 Black, 44",Bikes,"4,461.24"
20657,SO44571,3945,10/1/2011,"Mountain-100 Silver, 48",Bikes,"2,054.35"
8954,SO44572,3946,10/1/2011,"Road-150 Red, 56",Bikes,"1,099.29"
5743,SO44573,3947,10/1/2011,"Mountain-100 Silver, 48",Bikes,"1,487.66"
4781,SO44574,3948,10/1/2011,"Mountain-100 Black, 42",Bikes,"4,661.34"
18247,SO44575,3949,10/1/2011,"Mountain-100 Silver, 38",Bikes,885.91
17865,SO44576,3950,10/1/2011,"Road-150 Red, 52",Bikes,"3,731.94"
4914,SO44577,3951,10/2/2011,"Road-150 Red, 56",Bikes,624.59
11297,SO44578,3952,10/2/2011,"Road-150 Red, 56",Bikes,"4,108.17"
15069,SO44579,3953,10/2/2011,"Road-150 Red, 48",Bikes,"4,731.46"
12071,SO44580,3954,10/3/2011,"Road-150 Red, 56",Bikes,"1,446.32"
10536,SO44581,3955,10/3/2011,"Mountain-100 Black, 38",Bikes,"2,152.36"
18439,SO44582,3956,10/3/2011,"Mountain-100 Silver, 44",Bikes,"2,862.14"
20613,SO44583,3957,10/3/2011,"Road-150 Red, 62",Bikes,"4,507.21"
3362,SO44584,3958,10/4/2011,"Road-150 Red, 52",Bikes,744.56
14882,SO44585,3959,10/4/2011,"Road-150 Red, 48",Bikes,"2,869.06"
14657,SO44586,3960,10/4/2011,"Road-150 Red, 56",Bikes,"3,577.18"
3750,SO44587,3961,10/4/2011,"Road-150 Red, 44",Bikes,"2,900.25"
8099,SO44588,3962,10/4/2011,"Road-650 Black, 52",Bikes,2909.14
8139,SO44589,3963,10/4/2011,"Mountain-100 Silver, 44",Bikes,"1,601.52"
16963,SO44590,3964,10/5/2011,"Road-150 Red, 62",Bikes,"2,396.25"
4850,SO44591,3965,10/5/2011,"Road-650 Red, 52",Bikes,1439.2
16154,SO44592,3966,10/5/2011,"Road-150 Red, 56",Bikes,901.09
16756,SO44593,3967,10/5/2011,"Road-150 Red, 52",Bikes,"1,158.28"
4016,SO44594,3968,10/5/2011,"Road-150 Red, 62",Bikes,653.57
11743,SO44595,3969,10/5/2011,"Mountain-100 Silver, 42",Bikes,"3,976.33"
5020,SO44596,3970,10/5/2011,"Road-150 Red, 52",Bikes,"2,315.04"
8996,SO44597,3971,10/6/2011,"Road-150 Red, 62",Bikes,"4,186.22"
6920,SO44598,3972,10/6/2011,"Mountain-100 Black, 38",Bikes,"2,444.87"
15965,SO44599,3973,10/6/2011,"Road-150 Red, 62",Bikes,680.86
3808,SO44600,3974,10/6/2011,"Road-150 Red, 56",Bikes,357.71
20526,SO44601,3975,10/6/2011,"Mountain-100 Silver, 42",Bikes,642.83
18237,SO44602,3976,10/7/2011,"Road-150 Red, 56",Bikes,"4,376.01"
11071,SO44603,3977,10/7/2011,"Road-650 Black, 52",Bikes,758.88
12557,SO44604,3978,10/7/2011,"Road-650 Red, 60",Bikes,2711.6
4142,SO44605,3979,10/7/2011,"Road-150 Red, 56",Bikes,909.90
5291,SO44606,3980,10/7/2011,"Road-150 Red, 52",Bikes,"1,292.71"
6125,SO44607,3981,10/7/2011,"Road-150 Red, 62",Bikes,"3,115.92"
2778,SO44608,3982,10/7/2011,"Road-150 Red, 52",Bikes,"1,550.26"
17997,SO44609,3983,10/7/2011,"Road-150 Red, 44",Bikes,"2,993.17"
17180,SO44610,3984,10/7/2011,"Road-150 Red, 52",Bikes,"2,914.32"
13232,SO44611,3985,10/8/2011,"Road-150 Red, 56",Bikes,"1,324.02"
16523,SO44612,3986,10/8/2011,"Road-150 Red, 44",Bikes,"3,003.22"
9674,SO44613,3987,10/8/2011,"Road-150 Red, 52",Bikes,860.48
12112,SO44614,3988,10/8/2011,"Road-150 Red, 48",Bikes,"1,323.09"
4122,SO44615,3989,10/8/2011,"Road-150 Red, 56",Bikes,"1,656.95"
4910,SO44616,3990,10/8/2011,"Road-150 Red, 56",Bikes,"4,354.97"
18589,SO44617,3991,10/8/2011,"Road-150 Red, 52",Bikes,"3,445.55"
20680,SO44618,3992,10/8/2011,"Road-150 Red, 56",Bikes,"4,956.21"
19956,SO44619,3993,10/9/2011,"Road-150 Red, 48",Bikes,"4,419.54"
